title,price,image,link
Lenovo LOQ Intel Core i7 13th Gen 13650HX - (16 GB/512 GB SSD/Windows 11 Pro/6 GB Graphics/NVIDIA GeFo...,"₹1,09,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/g/y/-original-imahewcysrcvgazs.jpeg?q=70,https://www.flipkart.com/lenovo-loq-intel-core-i7-13th-gen-13650hx-16-gb-512-gb-ssd-windows-11-pro-6-graphics-nvidia-geforce-rtx-4050-15irx9d2-gaming-laptop/p/itme3e94a3f73f71?pid=COMGWU8YHUDDTCQ5&lid=LSTCOMGWU8YHUDDTCQ5SIZ0BZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_163&otracker=search&fm=organic&iid=25ed0cd1-77fe-4892-92b5-8a2b10dfcf19.COMGWU8YHUDDTCQ5.SEARCH&ppt=sp&ppn=sp&ssid=4iiy4na6k00000001768147003814&qH=c06ea84a1e3dc3c6
DELL Inspiron 15 With MSO'2024 & Backlit KB Intel Core i5 13th Gen 1334U - (16 GB/1 TB SSD/Windows 11 ...,"₹62,999",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/h/w/-original-imaghzahgukpkyfu.jpeg?q=70,https://www.flipkart.com/dell-inspiron-15-mso-2024-backlit-kb-intel-core-i5-13th-gen-1334u-16-gb-1-tb-ssd-windows-11-home-dc15250-thin-light-laptop/p/itm23d84e15561c4?pid=COMGTQXEPE3ZKHN8&lid=LSTCOMGTQXEPE3ZKHN8X1KQRV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_164&otracker=search&fm=organic&iid=25ed0cd1-77fe-4892-92b5-8a2b10dfcf19.COMGTQXEPE3ZKHN8.SEARCH&ppt=sp&ppn=sp&ssid=4iiy4na6k00000001768147003814&qH=c06ea84a1e3dc3c6
HP 15 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0500AU / 15-fc0154AU...,"₹31,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/s/s/-original-imahg5fxvpgb5r7c.jpeg?q=70,https://www.flipkart.com/hp-15-2024-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15-fc0500au-15-fc0154au-thin-light-laptop/p/itm341b4714ead99?pid=COMH56DFUBTUMXRH&lid=LSTCOMH56DFUBTUMXRHUIRDZB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_165&otracker=search&fm=organic&iid=25ed0cd1-77fe-4892-92b5-8a2b10dfcf19.COMH56DFUBTUMXRH.SEARCH&ppt=sp&ppn=sp&ssid=4iiy4na6k00000001768147003814&qH=c06ea84a1e3dc3c6
Lenovo Chromebook MediaTek Kompanio 520 - (8 GB/128 GB EMMC Storage/Chrome OS) 14M868 Thin and Light L...,"₹23,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/3/v/-original-imahgfdfysyznaan.jpeg?q=70,https://www.flipkart.com/lenovo-chromebook-mediatek-kompanio-520-8-gb-128-gb-emmc-storage-chrome-os-14m868-thin-light-laptop/p/itm4dc67999fe3de?pid=COMGTR89FPA5ZWVC&lid=LSTCOMGTR89FPA5ZWVCQYXZ35&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_166&otracker=search&fm=organic&iid=25ed0cd1-77fe-4892-92b5-8a2b10dfcf19.COMGTR89FPA5ZWVC.SEARCH&ppt=sp&ppn=sp&ssid=4iiy4na6k00000001768147003814&qH=c06ea84a1e3dc3c6
DELL G15 Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹76,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/z/v/-original-imahg5fttxt3pgcb.jpeg?q=70,https://www.flipkart.com/dell-g15-intel-core-i5-13th-gen-13450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-120-hz-5530-gaming-laptop/p/itmd1b02da743465?pid=COMH8EPFG25GDHDC&lid=LSTCOMH8EPFG25GDHDCN68OOC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_167&otracker=search&fm=organic&iid=25ed0cd1-77fe-4892-92b5-8a2b10dfcf19.COMH8EPFG25GDHDC.SEARCH&ppt=sp&ppn=sp&ssid=4iiy4na6k00000001768147003814&qH=c06ea84a1e3dc3c6
Lenovo LOQ Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹78,999",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/6/l/x/-original-imahywvc3htmaxaq.jpeg?q=70,https://www.flipkart.com/lenovo-loq-intel-core-i5-12th-gen-12450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-144-hz-83gs00pjin-gaming-laptop/p/itme3e94a3f73f71?pid=COMH9YN3WFWSSHEY&lid=LSTCOMH9YN3WFWSSHEYKQSWZ2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_168&otracker=search&fm=organic&iid=25ed0cd1-77fe-4892-92b5-8a2b10dfcf19.COMH9YN3WFWSSHEY.SEARCH&ppt=sp&ppn=sp&ssid=4iiy4na6k00000001768147003814&qH=c06ea84a1e3dc3c6
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹66,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/f/w/-original-imahg533dp2zdbhv.jpeg?q=70,https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-b12uc-1692in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFGYMSJ7QPE&lid=LSTCOMGYSFGYMSJ7QPEQ2CEMQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_169&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMGYSFGYMSJ7QPE.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
"ASUS Vivobook S14 Flip (2025) with Office 2024 + M365 Basic*, A-Part Metal Body, Intel Core i5 13th Ge...","₹63,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/l/m/-original-imahg4uugy9bvyfp.jpeg?q=70,https://www.flipkart.com/asus-vivobook-s14-flip-2025-office-2024-m365-basic-a-part-metal-body-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-tp3402vao-lz619ws-2-1-laptop/p/itm1f8488dce4bb0?pid=COMH9SJ9KMZFGHFZ&lid=LSTCOMH9SJ9KMZFGHFZXEWK00&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_170&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMH9SJ9KMZFGHFZ.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
HP 15 Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1253TU/ 15-fd1225TU Thin and Light La...,"₹37,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/l/z/-original-imahg4utkhphhrg9.jpeg?q=70,https://www.flipkart.com/hp-15-intel-core-3-100u-8-gb-512-gb-ssd-windows-11-home-15-fd1253tu-15-fd1225tu-thin-light-laptop/p/itm09491ad4135b2?pid=COMHBFRJDZSGPFKZ&lid=LSTCOMHBFRJDZSGPFKZVNWQJP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_171&otracker=search&fm=organic&iid=en_CzndHO1yT-8iKvsnM1r2MeTkrOzkpWJAXOMqVNOAT6U2brX1iDfjdRt7U-1bUSHpu4QHvHFlUZipm0-UzcjnpA%3D%3D&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
HP Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0569TU Thin and Light Laptop,"₹38,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/b/y/-original-imahbpzxs7jyyvnh.jpeg?q=70,https://www.flipkart.com/hp-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0569tu-thin-light-laptop/p/itm8229e9aa059be?pid=COMHBFRJJPDPHZ2H&lid=LSTCOMHBFRJJPDPHZ2HYBMMEV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_172&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMHBFRJJPDPHZ2H.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
"ASUS Vivobook 15 (2025) (i5 14th Gen) with MSO 2024 + M365 Basic*, Backlit Keyboard, Intel Core 5 120U...","₹54,750",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/u/e/-original-imahcd8gzqjnp2vv.jpeg?q=70,https://www.flipkart.com/asus-vivobook-15-2025-i5-14th-gen-mso-2024-m365-basic-backlit-keyboard-intel-core-5-120u-16-gb-512-gb-ssd-windows-11-home-x1504vap-nj2862ws-x1504vap-bq224ws-thin-light-laptop/p/itmc9b2dc8dcaf41?pid=COMHDG7CFDWVKYMZ&lid=LSTCOMHDG7CFDWVKYMZCPYHTX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_173&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMHDG7CFDWVKYMZ.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
Lenovo IdeaPad Slim 3 Backlit Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 15IAH...,"₹50,947",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/c/e/-original-imahg5fytmgbbduv.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-3-backlit-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-15iah8-thin-light-laptop/p/itm76f0e5d975817?pid=COMGVQ2Y3ENU2RNV&lid=LSTCOMGVQ2Y3ENU2RNV6NW176&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_174&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMGVQ2Y3ENU2RNV.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
Acer Nitro V AMD Ryzen 5 Hexa Core 6600H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFo...,"₹61,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/o/7/-original-imahg533fnaxrzgz.jpeg?q=70,https://www.flipkart.com/acer-nitro-v-amd-ryzen-5-hexa-core-6600h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-anv15-41-r8g0-gaming-laptop/p/itm33a9aedda362e?pid=COMH6C5AMHNHHRUF&lid=LSTCOMH6C5AMHNHHRUFVIAOAQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_175&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMH6C5AMHNHHRUF.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
MSI Thin A15 AMD Ryzen 7 Octa Core 7735HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"₹1,03,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/f/n/-original-imahg4paqfhchqgz.jpeg?q=70,https://www.flipkart.com/msi-thin-a15-amd-ryzen-7-octa-core-7735hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-144-hz-b7ve-065in-gaming-laptop/p/itm61400c2ed6802?pid=COMGXMSXGVH2QZHZ&lid=LSTCOMGXMSXGVH2QZHZD09IHK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_176&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMGXMSXGVH2QZHZ.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
Lenovo LOQ Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹72,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/d/v/-original-imahg5fxjqdxnmwh.jpeg?q=70,https://www.flipkart.com/lenovo-loq-intel-core-i5-12th-gen-12450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15iax9-15iax9d2-gaming-laptop/p/itme3e94a3f73f71?pid=COMHYXVABRPB2XQ5&lid=LSTCOMHYXVABRPB2XQ57M1XQE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_177&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMHYXVABRPB2XQ5.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
Lenovo LOQ Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,"₹99,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/h/b/-original-imahg5fxwz6gbtzg.jpeg?q=70,https://www.flipkart.com/lenovo-loq-intel-core-i7-13th-gen-13650hx-24-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15irx9-gaming-laptop/p/itme3e94a3f73f71?pid=COMHYXV9QNDKU8KM&lid=LSTCOMHYXV9QNDKU8KMCXUULT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_178&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMHYXV9QNDKU8KM.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
DELL 15 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) DC15255 Thin and Light Laptop,"₹50,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/b/a/-original-imahgx8wjevud6qr.jpeg?q=70,https://www.flipkart.com/dell-15-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-dc15255-thin-light-laptop/p/itm0225059e8adc4?pid=COMHDFYH4JXKKJZH&lid=LSTCOMHDFYH4JXKKJZHVG20OO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_179&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMHDFYH4JXKKJZH.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 7 255 H - (32 GB/1 TB SSD/Windows 11 H...,"₹80,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/g/g/-original-imahhbyxfncaxjhk.jpeg?q=70,https://www.flipkart.com/motorola-motobook-60-pro-full-metal-oled-ai-pc-intel-core-ultra-7-255-h-32-gb-1-tb-ssd-windows-11-home-14iah101-thin-light-laptop/p/itm59cdb71a3e82b?pid=COMHFC2CMTHVXJZR&lid=LSTCOMHFC2CMTHVXJZRLW8AJ5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_180&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMHFC2CMTHVXJZR.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹62,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/t/k/-original-imahg5funwzrtwug.jpeg?q=70,https://www.flipkart.com/msi-thin-a15-amd-ryzen-5-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b7ucx-285in-b7ucx-105in-gaming-laptop/p/itm61400c2ed6802?pid=COMGXMSXZTA8NKTP&lid=LSTCOMGXMSXZTA8NKTPBP1VB6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_181&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMGXMSXZTA8NKTP.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
Lenovo Ideapad Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15IAH8...,"₹52,250",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/p/f/-original-imahex3uzm8x2gsk.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-15iah8-thin-light-laptop/p/itm76f0e5d975817?pid=COMGYSFGJKSCNDDC&lid=LSTCOMGYSFGJKSCNDDCBGJMZD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_182&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMGYSFGJKSCNDDC.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
DELL 3 Years Warranty Vostro 3530 (2025) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 H...,"₹54,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/t/y/vostro-3530-thin-and-light-laptop-dell-original-imahhqy4s4waexzm.jpeg?q=70,https://www.flipkart.com/dell-3-years-warranty-vostro-3530-2025-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itme2b49092541f0?pid=COMHHQY4Z7WUGZGW&lid=LSTCOMHHQY4Z7WUGZGWHR1TKO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_183&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMHHQY4Z7WUGZGW.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
ASUS Vivobook Go 14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB S...,"₹32,590",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/9/6/-original-imagpxgq3wcnwpwv.jpeg?q=70,https://www.flipkart.com/asus-vivobook-go-14-2025-office-2024-m365-basic-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1404fa-nk3325ws-e1404fa-eb2322ws-e1404fa-eb901ws-thin-light-laptop/p/itm7939cfb8266f7?pid=COMH9SJ9JFGNNUMH&lid=LSTCOMH9SJ9JFGNNUMHMQVGVM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_184&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMH9SJ9JFGNNUMH.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
Lenovo LOQ Intel Core i5 12th Gen 12450HX - (12 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹57,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/7/k/-original-imahg5fwtdeyz5wa.jpeg?q=70,https://www.flipkart.com/lenovo-loq-intel-core-i5-12th-gen-12450hx-12-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15iax9d1-gaming-laptop/p/itme3e94a3f73f71?pid=COMHY9Z8AFVPHVJF&lid=LSTCOMHY9Z8AFVPHVJFAMRSWH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_185&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMHY9Z8AFVPHVJF.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,"₹61,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/t/k/-original-imahg5funwzrtwug.jpeg?q=70,https://www.flipkart.com/msi-thin-a15-amd-ryzen-5-hexa-core-7535hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b7ucx-216in-gaming-laptop/p/itm61400c2ed6802?pid=COMHY74JFB6NRPRF&lid=LSTCOMHY74JFB6NRPRFHIM52H&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_186&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMHY74JFB6NRPRF.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
Apple MacBook Air M4 - (16 GB/512 GB SSD/macOS Sequoia) MW133HN/A,"₹1,14,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/3/7/-original-imahayjpgztvrfyj.jpeg?q=70,https://www.flipkart.com/apple-macbook-air-m4-16-gb-512-gb-ssd-macos-sequoia-mw133hn-a/p/itma6c9abac7d313?pid=COMH9ZWQWFCGN73J&lid=LSTCOMH9ZWQWFCGN73J8CEOQ6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_187&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMH9ZWQWFCGN73J.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
Prittec Intel Celeron Dual Core N4200 - (8 GB/256 GB SSD/Windows 11 Home) N140P01 Laptop,"₹18,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/f/5/maxbook-laptop-prittec-original-imahhh6mu2drjswx.jpeg?q=70,https://www.flipkart.com/prittec-intel-celeron-dual-core-n4200-8-gb-256-gb-ssd-windows-11-home-n140p01-laptop/p/itm3686054b75fc9?pid=COMHHH84HZWHMYKX&lid=LSTCOMHHH84HZWHMYKXMFJ80C&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_188&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMHHH84HZWHMYKX.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
HP (Core i3 14th Gen) Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1095TU Thin and Light...,"₹48,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/o/d/-original-imahg5ftpnyzgk7y.jpeg?q=70,https://www.flipkart.com/hp-core-i3-14th-gen-intel-core-3-100u-8-gb-512-gb-ssd-windows-11-home-15-fd1095tu-thin-light-laptop/p/itm95d048b532731?pid=COMHY9ZVDGZVWPFJ&lid=LSTCOMHY9ZVDGZVWPFJJSAJLC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_189&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMHY9ZVDGZVWPFJ.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
Ultimus APEX Pro Intel Pentium Quad Core N4200 - (4 GB/128 GB SSD/128 GB EMMC Storage/Windows 11 Home)...,"₹13,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/6/l/-original-imahfbnmsxjxayme.jpeg?q=70,https://www.flipkart.com/ultimus-apex-pro-intel-pentium-quad-core-n4200-4-gb-128-gb-ssd-128-emmc-storage-windows-11-home-nu14u8inb43sn-sg-laptop/p/itm306cc637af367?pid=COMHESPKG2FWXPG3&lid=LSTCOMHESPKG2FWXPG3U3ZEPP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_190&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMHESPKG2FWXPG3.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
ASUS Chromebook CX15 Intel Celeron Dual Core N4500 - (8 GB/128 GB EMMC Storage/Chrome OS) CX1505CKA-S7...,"₹23,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/l/g/-original-imahex6hdj7uacsd.jpeg?q=70,https://www.flipkart.com/asus-chromebook-cx15-intel-celeron-dual-core-n4500-8-gb-128-gb-emmc-storage-chrome-os-cx1505cka-s70182/p/itm53212abbc6de0?pid=COMHDPZGBMX8E49T&lid=LSTCOMHDPZGBMX8E49TESEIHU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_191&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMHDPZGBMX8E49T.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
MOTOROLA Motobook 60 Full Metal OLED (i7 14th Gen) Intel Core 7 (Series 2) 240H - (16 GB/1 TB SSD/Wind...,"₹64,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/n/a/-original-imahg5fxjexyhuge.jpeg?q=70,https://www.flipkart.com/motorola-motobook-60-full-metal-oled-i7-14th-gen-intel-core-7-series-2-240h-16-gb-1-tb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itme38d212ff500c?pid=COMHAUZWZGRD8HHC&lid=LSTCOMHAUZWZGRD8HHCQXWCOA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_192&otracker=search&fm=organic&iid=4cfed11d-a056-4394-9f4a-e1e51d33964d.COMHAUZWZGRD8HHC.SEARCH&ppt=sp&ppn=sp&ssid=rr59sudvf40000001768147010509&qH=c06ea84a1e3dc3c6
Acer Professional AMD Ryzen 3 Quad Core 7th Gen 7330U With Turbo Boost - (16 GB/512 GB SSD/Windows 11 ...,"₹34,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/a/i/travel-lite-tl14-notebook-acer-original-imahbqw5gxdg6mwb.jpeg?q=70,https://www.flipkart.com/acer-professional-amd-ryzen-3-quad-core-7th-gen-7330u-turbo-boost-16-gb-512-gb-ssd-windows-11-pro-tl14-42m-notebook/p/itmd2091f361681f?pid=COMHBQW6J7VVKZCV&lid=LSTCOMHBQW6J7VVKZCVXIOLPQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_193&otracker=search&fm=organic&iid=0c2d3d7b-53a2-44b2-941c-8159f7adb893.COMHBQW6J7VVKZCV.SEARCH&ppt=sp&ppn=sp&ssid=4zuptco3kw0000001768147016334&qH=c06ea84a1e3dc3c6
